ID,Title,Status,StoredLat,StoredLng,GoogleLat,GoogleLng,DistanceMeters
"50bc4b84-53d9-4882-af26-0ba041267233","Kawiarnia Magia",NOT_FOUND,50.0544,19.9431,,,
"16884d95-d722-48d9-9b12-4250306d7d35","Browariat",NOT_FOUND,52.4069,16.9308,,,
"043c5f99-f062-47de-a4c0-effa37a8b707","Winiarnia Zwolen",NOT_FOUND,50.065,19.9432,,,
"32d85347-797f-47b6-a63b-163580c67632","Restauracja Balaton",NOT_FOUND,50.0604,19.9375,,,
"e871340b-3c6e-4567-9ba2-0355c254ddc7","Dawna Kuźnia",NOT_FOUND,50.0542,19.9423,,,
"48f17027-1060-43b1-bd16-b9f60a572c6b","Moaai Sushi",NOT_FOUND,50.0618,19.9384,,,
"38a33a91-3019-4e47-8927-d864b4db48fd","Kawiarnia Mała Czarna",NOT_FOUND,52.231,21.0148,,,
"6b1d05a7-7a1f-4332-85ba-14ae1a66d892","Gospoda Piast",NOT_FOUND,52.375182,17.3401281,,,
"ffe3dd78-256a-47ac-a6f5-675c8c95fd25","Bistro Warsztat",NOT_FOUND,50.0513341,19.9460845,,,
"e93bedf2-f4d0-41f0-9d07-943ff453a785","Botanica",NOT_FOUND,50.0600825,19.9361284,,,
"5d3891d8-f2d0-41d2-a4f2-e6c04153a69b","Gospoda Karczmarzewska",NOT_FOUND,50.0426887,19.9452886,,,
"cce4ceba-e4ae-424b-a48b-e1d4f3f24057","Gospoda Flisacka",NOT_FOUND,50.007608,19.9745591,,,
"28ed369e-b517-4db0-8b2c-6c6c1c291bb9","Vega Restaurant",NOT_FOUND,50.0632206,19.929003,,,
"11e59381-cf38-4916-ab6b-3bf7dfb78026","Gospoda Krakowska",NOT_FOUND,50.0637052,19.9374815,,,
"bf2a491d-776e-4bd5-ac57-cfd28ddea1a3","Bistro Locus",NOT_FOUND,50.0627129,19.9342009,,,
"1ec01347-2351-41c2-a106-8c5080d11859","Trybunalska",NOT_FOUND,50.0614,19.9382,,,
"fb5ad80d-0ddf-4b05-a4f9-8fe0b4653d05","Café Bergamo",NOT_FOUND,50.0611,19.9377,,,
"7d86ee20-208c-44ce-a934-ce04297a4d99","Pimientos Mexican Grill",NOT_FOUND,50.054,19.9451,,,
"7e5a9b11-b970-466a-ae9c-be42cf6f4247","Restauracja Cherubino",NOT_FOUND,50.0607,19.9371,,,
"80fe4f78-a602-46f7-a88f-e1912f9e19be","Pierogarnia Mnicha",NOT_FOUND,50.0557175,19.9386041,,,
"60934379-62c2-438a-8346-cda3eb781766","Bar Studio",NOT_FOUND,52.2304,21.0158,,,
"3caf740c-67a6-4c95-9caa-6a6965eb4eb1","Taco Bar Kraków",NOT_FOUND,50.0543,19.9436,,,
"d0795d54-1d89-422f-baa1-2db0ef408ca7","Restauracja Bibenda",NOT_FOUND,52.2276,21.0121,,,
"39bd64dd-7be7-40eb-9791-1160a6cc55e3","Młoda Polska",NOT_FOUND,50.0619,19.9358,,,
